,delores,ours
1888,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b12"", ""b8"", ""b9"", ""b11"", ""b10"", ""b13"", ""b14"", ""b16"", ""b15"", ""b18"", ""b17"", ""b34"", ""b19"", ""b54"", ""b31""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b13, b14, b15, b16, b17, b18, b19, b2, b3, b31, b34, b4, b5, b54, b6, b7, b8, b9"
1889,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b12"", ""b10"", ""b13"", ""b11"", ""b22"", ""b14"", ""b23"", ""b15"", ""b17"", ""b27"", ""b16"", ""b29"", ""b18"", ""b19"", ""b51"", ""b20"", ""b74"", ""b21"", ""b30"", ""b24"", ""b36"", ""b34"", ""b35"", ""b173""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b13, b14, b15, b16, b17, b173, b18, b19, b2, b20, b21, b22, b23, b24, b27, b29, b3, b30, b34, b35, b36, b4, b5, b51, b6, b7, b74, b8, b9"
1890,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b8"", ""b7"", ""b9"", ""b10"", ""b12"", ""b11"", ""b17"", ""b13"", ""b16"", ""b14"", ""b18"", ""b15"", ""b21"", ""b19"", ""b22"", ""b29"", ""b20"", ""b26"", ""b28"", ""b44"", ""b25"", ""b30"", ""b42"", ""b47"", ""b31"", ""b136""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b13, b136, b14, b15, b16, b17, b18, b19, b2, b20, b21, b22, b25, b26, b28, b29, b3, b30, b31, b4, b42, b44, b47, b5, b6, b7, b8, b9"
1891,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b15"", ""b10"", ""b11"", ""b12"", ""b14"", ""b17"", ""b13"", ""b18"", ""b24"", ""b16"", ""b19"", ""b20"", ""b23"", ""b27"", ""b21"", ""b29"", ""b33"", ""b35"", ""b39"", ""b22"", ""b30"", ""b44"", ""b31"", ""b34"", ""b37"", ""b47""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b13, b14, b15, b16, b17, b18, b19, b2, b20, b21, b22, b23, b24, b27, b29, b3, b30, b31, b33, b34, b35, b37, b39, b4, b44, b47, b5, b6, b7, b8, b9"
1892,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b11"", ""b10"", ""b14"", ""b12"", ""b13"", ""b15"", ""b21"", ""b16"", ""b18"", ""b17"", ""b19"", ""b23"", ""b20"", ""b25"", ""b32"", ""b22"", ""b27"", ""b33"", ""b24"", ""b30"", ""b26"", ""b31"", ""b35"", ""b28"", ""b36"", ""b45"", ""b29"", ""b51"", ""b34"", ""b40"", ""b61"", ""b65"", ""b54""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b13, b14, b15, b16, b17, b18, b19, b2, b20, b21, b22, b23, b24, b25, b26, b27, b28, b29, b3, b30, b31, b32, b33, b34, b35, b36, b4, b40, b45, b5, b51, b54, b6, b61, b65, b7, b8, b9"
1893,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b12"", ""b8"", ""b10"", ""b9"", ""b11"", ""b15"", ""b13"", ""b17"", ""b14"", ""b18"", ""b16"", ""b31"", ""b19"", ""b22"", ""b20"", ""b23"", ""b29"", ""b21"", ""b25"", ""b30"", ""b38"", ""b24"", ""b33"", ""b45"", ""b26"", ""b35"", ""b54"", ""b27"", ""b40"", ""b47"", ""b28"", ""b34"", ""b52"", ""b65"", ""b32"", ""b42"", ""b55"", ""b93"", ""b50"", ""b63"", ""b69"", ""b85"", ""b74"", ""b121"", ""b75"", ""b132""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b121, b13, b132, b14, b15, b16, b17, b18, b19, b2, b20, b21, b22, b23, b24, b25, b26, b27, b28, b29, b3, b30, b31, b32, b33, b34, b35, b38, b4, b40, b42, b45, b47, b5, b50, b52, b54, b55, b6, b63, b65, b69, b7, b74, b75, b8, b85, b9, b93"
1894,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b12"", ""b10"", ""b11"", ""b13"", ""b15"", ""b14"", ""b22"", ""b16"", ""b18"", ""b17"", ""b27"", ""b19"", ""b34"", ""b36"", ""b47"", ""b20"", ""b42"", ""b21"", ""b38"", ""b23"", ""b39"", ""b24"", ""b28"", ""b25"", ""b30"", ""b43"", ""b26"", ""b31"", ""b48"", ""b56"", ""b29"", ""b49"", ""b52"", ""b32"", ""b50"", ""b95"", ""b33"", ""b40"", ""b51"", ""b58"", ""b63"", ""b83"", ""b35"", ""b41"", ""b53"", ""b57"", ""b69"", ""b37"", ""b46"", ""b61"", ""b130"", ""b104"", ""b44"", ""b54"", ""b171"", ""b45"", ""b62"", ""b65"", ""b71"", ""b80"", ""b55"", ""b182"", ""b77"", ""b59"", ""b72"", ""b97"", ""b105"", ""b68"", ""b89"", ""b98"", ""b107"", ""b112"", ""b85"", ""b78"", ""b82"", ""b60"", ""b67"", ""b75"", ""b120"", ""b137"", ""b141"", ""b163"", ""b147"", ""b87"", ""b117"", ""b111"", ""b192"", ""b86"", ""b161"", ""b64"", ""b142"", ""b132"", ""b131"", ""b66"", ""b73"", ""b76"", ""b93"", ""b106"", ""b148"", ""b164"", ""b167"", ""b110"", ""b145"", ""b158"", ""b162"", ""b196"", ""b90"", ""b140"", ""b189"", ""b197"", ""b88"", ""b94"", ""b151"", ""b172"", ""b84"", ""b101"", ""b129"", ""b155"", ""b176"", ""b122"", ""b168"", ""b191"", ""b156"", ""b166"", ""b118"", ""b146"", ""b183"", ""b113"", ""b144"", ""b74"", ""b175"", ""b70"", ""b91"", ""b99"", ""b102"", ""b108"", ""b114"", ""b119"", ""b125"", ""b128"", ""b149"", ""b179"", ""b198"", ""b92"", ""b115"", ""b174"", ""b180"", ""b193"", ""b96"", ""b127"", ""b136"", ""b159"", ""b177"", ""b190"", ""b81"", ""b121"", ""b165"", ""b103"", ""b135"", ""b154"", ""b79"", ""b134"", ""b181"", ""b200"", ""b133"", ""b194"", ""b138"", ""b185"", ""b143"", ""b187"", ""b152"", ""b153"", ""b139"", ""b109"", ""b150"", ""b100"", ""b123"", ""b160"", ""b173"", ""b184"", ""b195"", ""b116"", ""b157"", ""b178"", ""b169"", ""b126"", ""b124"", ""b186"", ""b199"", ""b170"", ""b188""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b100, b101, b102, b103, b104, b105, b106, b107, b108, b109, b11, b110, b111, b112, b113, b114, b115, b116, b117, b118, b119, b12, b120, b121, b122, b123, b124, b125, b126, b127, b128, b129, b13, b130, b131, b132, b133, b134, b135, b136, b137, b138, b139, b14, b140, b141, b142, b143, b144, b145, b146, b147, b148, b149, b15, b150, b151, b152, b153, b154, b155, b156, b157, b158, b159, b16, b160, b161, b162, b163, b164, b165, b166, b167, b168, b169, b17, b170, b171, b172, b173, b174, b175, b176, b177, b178, b179, b18, b180, b181, b182, b183, b184, b185, b186, b187, b188, b189, b19, b190, b191, b192, b193, b194, b195, b196, b197, b198, b199, b2, b20, b200, b21, b22, b23, b24, b25, b26, b27, b28, b29, b3, b30, b31, b32, b33, b34, b35, b36, b37, b38, b39, b4, b40, b41, b42, b43, b44, b45, b46, b47, b48, b49, b5, b50, b51, b52, b53, b54, b55, b56, b57, b58, b59, b6, b60, b61, b62, b63, b64, b65, b66, b67, b68, b69, b7, b70, b71, b72, b73, b74, b75, b76, b77, b78, b79, b8, b80, b81, b82, b83, b84, b85, b86, b87, b88, b89, b9, b90, b91, b92, b93, b94, b95, b96, b97, b98, b99"
1895,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b10"", ""b11"", ""b16"", ""b12"", ""b23"", ""b13"", ""b15"", ""b17"", ""b19""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b13, b15, b16, b17, b19, b2, b23, b3, b4, b5, b6, b7, b8, b9"
1896,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b9"", ""b8"", ""b11"", ""b10"", ""b12"", ""b13"", ""b14"", ""b15"", ""b16"", ""b18"", ""b38"", ""b17"", ""b20"", ""b19"", ""b24"", ""b22"", ""b26"", ""b23"", ""b27"", ""b28"", ""b29"", ""b31"", ""b37"", ""b41"", ""b39"", ""b60""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b13, b14, b15, b16, b17, b18, b19, b2, b20, b22, b23, b24, b26, b27, b28, b29, b3, b31, b37, b38, b39, b4, b41, b5, b6, b60, b7, b8, b9"
1897,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b11"", ""b13"", ""b12"", ""b18""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b11, b12, b13, b18, b2, b3, b4, b5, b6, b7, b8, b9"
1898,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b10"", ""b12"", ""b25"", ""b11"", ""b14"", ""b13"", ""b16"", ""b15"", ""b18"", ""b20"", ""b24"", ""b17"", ""b21"", ""b27"", ""b29"", ""b19"", ""b23"", ""b28"", ""b33"", ""b22"", ""b30"", ""b32"", ""b35"", ""b26"", ""b34"", ""b38"", ""b48"", ""b63"", ""b31"", ""b40"", ""b78"", ""b50"", ""b194"", ""b138"", ""b36"", ""b39"", ""b55"", ""b57"", ""b46"", ""b64"", ""b37"", ""b43"", ""b51"", ""b72"", ""b82"", ""b41"", ""b44"", ""b85"", ""b91"", ""b146"", ""b186"", ""b139"", ""b42"", ""b47"", ""b80"", ""b93"", ""b118"", ""b86"", ""b56"", ""b191"", ""b45"", ""b52"", ""b60"", ""b65"", ""b98"", ""b108"", ""b125"", ""b89"", ""b121"", ""b90"", ""b155"", ""b53"", ""b178"", ""b179"", ""b49"", ""b58"", ""b61"", ""b66"", ""b73"", ""b76"", ""b97"", ""b102"", ""b109"", ""b69"", ""b103"", ""b128"", ""b111"", ""b117"", ""b154"", ""b87"", ""b193"", ""b104"", ""b152"", ""b126"", ""b171"", ""b54"", ""b62"", ""b70"", ""b77"", ""b88"", ""b120"", ""b132"", ""b141"", ""b163"", ""b169"", ""b183"", ""b134"", ""b180"", ""b101"", ""b110"", ""b176"", ""b195"", ""b105"", ""b197"", ""b74"", ""b167"", ""b190"", ""b115"", ""b161"", ""b67"", ""b174"", ""b83"", ""b145"", ""b170"", ""b84"", ""b149"", ""b196"", ""b112"", ""b136"", ""b181"", ""b135"", ""b75"", ""b59"", ""b71"", ""b95"", ""b99"", ""b107"", ""b119"", ""b123"", ""b143"", ""b148"", ""b158"", ""b162"", ""b166"", ""b106"", ""b137"", ""b150"", ""b156"", ""b177"", ""b198"", ""b113"", ""b130"", ""b142"", ""b153"", ""b165"", ""b184"", ""b122"", ""b151"", ""b173"", ""b188"", ""b92"", ""b133"", ""b199"", ""b131"", ""b189"", ""b144"", ""b200"", ""b140"", ""b68"", ""b160"", ""b79"", ""b164"", ""b175"", ""b159"", ""b124"", ""b114"", ""b147"", ""b81"", ""b96"", ""b116"", ""b172"", ""b187"", ""b94"", ""b129"", ""b182"", ""b100"", ""b185"", ""b168"", ""b157"", ""b192"", ""b127""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b100, b101, b102, b103, b104, b105, b106, b107, b108, b109, b11, b110, b111, b112, b113, b114, b115, b116, b117, b118, b119, b12, b120, b121, b122, b123, b124, b125, b126, b127, b128, b129, b13, b130, b131, b132, b133, b134, b135, b136, b137, b138, b139, b14, b140, b141, b142, b143, b144, b145, b146, b147, b148, b149, b15, b150, b151, b152, b153, b154, b155, b156, b157, b158, b159, b16, b160, b161, b162, b163, b164, b165, b166, b167, b168, b169, b17, b170, b171, b172, b173, b174, b175, b176, b177, b178, b179, b18, b180, b181, b182, b183, b184, b185, b186, b187, b188, b189, b19, b190, b191, b192, b193, b194, b195, b196, b197, b198, b199, b2, b20, b200, b21, b22, b23, b24, b25, b26, b27, b28, b29, b3, b30, b31, b32, b33, b34, b35, b36, b37, b38, b39, b4, b40, b41, b42, b43, b44, b45, b46, b47, b48, b49, b5, b50, b51, b52, b53, b54, b55, b56, b57, b58, b59, b6, b60, b61, b62, b63, b64, b65, b66, b67, b68, b69, b7, b70, b71, b72, b73, b74, b75, b76, b77, b78, b79, b8, b80, b81, b82, b83, b84, b85, b86, b87, b88, b89, b9, b90, b91, b92, b93, b94, b95, b96, b97, b98, b99"
1899,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b10"", ""b11"", ""b13"", ""b12"", ""b16"", ""b14"", ""b17"", ""b19"", ""b15"", ""b21"", ""b18"", ""b23"", ""b32"", ""b20"", ""b27"", ""b40"", ""b22""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b13, b14, b15, b16, b17, b18, b19, b2, b20, b21, b22, b23, b27, b3, b32, b4, b40, b5, b6, b7, b8, b9"
1900,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b8"", ""b7"", ""b9"", ""b10"", ""b14"", ""b11"", ""b13"", ""b12"", ""b30"", ""b16"", ""b18"", ""b22"", ""b23""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b13, b14, b16, b18, b2, b22, b23, b3, b30, b4, b5, b6, b7, b8, b9"
1901,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b10"", ""b17"", ""b11"", ""b12"", ""b13"", ""b14"", ""b15"", ""b16"", ""b20"", ""b18"", ""b21"", ""b19"", ""b61"", ""b22"", ""b29"", ""b23"", ""b42"", ""b24"", ""b25"", ""b30"", ""b26"", ""b31"", ""b38"", ""b52"", ""b27"", ""b34"", ""b80"", ""b47"", ""b32"", ""b35"", ""b40"", ""b194"", ""b49"", ""b63""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b11, b12, b13, b14, b15, b16, b17, b18, b19, b194, b2, b20, b21, b22, b23, b24, b25, b26, b27, b29, b3, b30, b31, b32, b34, b35, b38, b4, b40, b42, b47, b49, b5, b52, b6, b61, b63, b7, b8, b80, b9"
1902,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b11"", ""b12""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b11, b12, b2, b3, b4, b5, b6, b7"
1903,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b10"", ""b11"", ""b13"", ""b12"", ""b14"", ""b35"", ""b15"", ""b16"", ""b20"", ""b17"", ""b22"", ""b29"", ""b18"", ""b23"", ""b19"", ""b21"", ""b25"", ""b24"", ""b27"", ""b31"", ""b33"", ""b42"", ""b26"", ""b32"", ""b40"", ""b46"", ""b57"", ""b28"", ""b36"", ""b41"", ""b56"", ""b100"", ""b187"", ""b30"", ""b50"", ""b53"", ""b58"", ""b61"", ""b43"", ""b72"", ""b75"", ""b65"", ""b116"", ""b144"", ""b52"", ""b77"", ""b161"", ""b39"", ""b125"", ""b140"", ""b150"", ""b68""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b100, b11, b116, b12, b125, b13, b14, b140, b144, b15, b150, b16, b161, b17, b18, b187, b19, b2, b20, b21, b22, b23, b24, b25, b26, b27, b28, b29, b3, b30, b31, b32, b33, b35, b36, b39, b4, b40, b41, b42, b43, b46, b5, b50, b52, b53, b56, b57, b58, b6, b61, b65, b68, b7, b72, b75, b77, b8, b9"
1904,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b8"", ""b9""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b2, b3, b4, b5, b6, b8, b9"
1905,"""a1"", ""a3"", ""a5"", ""a6"", ""a8"", ""a10"", ""a11"", ""a13"", ""a15"", ""a16"", ""a18"", ""a20"", ""a21"", ""a23"", ""a25"", ""a2"", ""a7"", ""a12"", ""a17"", ""a22"", ""a4"", ""a9"", ""a14"", ""a19"", ""a24"", ""b1"", ""b3"", ""b5"", ""b2"", ""b4"", ""b6"", ""b7"", ""b8"", ""b9"", ""b13"", ""b10"", ""b15"", ""b17"", ""b11"", ""b14"", ""b12"", ""b19"", ""b16"", ""b18"", ""b20"", ""b23"", ""b21"", ""b32"", ""b34"", ""b43"", ""b22"", ""b30"", ""b24"", ""b26"", ""b25"", ""b27"", ""b40"", ""b28"", ""b29"", ""b33"", ""b31"", ""b37"", ""b46"", ""b35"", ""b41"", ""b45"", ""b52"", ""b60"", ""b66"", ""b36"", ""b47"", ""b61"", ""b71"", ""b74"", ""b38"", ""b44"", ""b55"", ""b59"", ""b64"", ""b72"", ""b75"", ""b79"", ""b39"", ""b48"", ""b51"", ""b70"", ""b77"", ""b112"", ""b123"", ""b111"", ""b183"", ""b42"", ""b50"", ""b62"", ""b85"", ""b94"", ""b54"", ""b129"", ""b145"", ""b49"", ""b58"", ""b67"", ""b88"", ""b91"", ""b95"", ""b100"", ""b118"", ""b121"", ""b65"", ""b131"", ""b172"", ""b175"", ""b56"", ""b68"", ""b73"", ""b150"", ""b93"", ""b105"", ""b120"", ""b135"", ""b159"", ""b138"", ""b167"", ""b174"", ""b134"", ""b96"", ""b139"", ""b198"", ""b133"", ""b63"", ""b90"", ""b97"", ""b107"", ""b156"", ""b80"", ""b103"", ""b115"", ""b76"", ""b106"", ""b125"", ""b128"", ""b89"", ""b181"", ""b104"", ""b124"", ""b196"", ""b127"", ""b92"", ""b136"", ""b126"", ""b162"", ""b195"", ""b190"", ""b148"", ""b69"", ""b83"", ""b101"", ""b113"", ""b116"", ""b142"", ""b152"", ""b184"", ""b193"", ""b84"", ""b99"", ""b109"", ""b137"", ""b163"", ""b176"", ""b53"", ""b102"", ""b147"", ""b161"", ""b173"", ""b186"", ""b110"", ""b177"", ""b197"", ""b158"", ""b178"", ""b82"", ""b140"", ""b170"", ""b78"", ""b143"", ""b185"", ""b160"", ""b98"", ""b151"", ""b141"", ""b171"", ""b169"", ""b122"", ""b114"", ""b166"", ""b57"", ""b87"", ""b117"", ""b130"", ""b144"", ""b149"", ""b154"", ""b157"", ""b165"", ""b179"", ""b182"", ""b188"", ""b194"", ""b81"", ""b108"", ""b146"", ""b180"", ""b191"", ""b200"", ""b155"", ""b192"", ""b187"", ""b132"", ""b119"", ""b168"", ""b199"", ""b86"", ""b153"", ""b189"", ""b164""","a1, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a2, a20, a21, a22, a23, a24, a25, a3, a4, a5, a6, a7, a8, a9, b1, b10, b100, b101, b102, b103, b104, b105, b106, b107, b108, b109, b11, b110, b111, b112, b113, b114, b115, b116, b117, b118, b119, b12, b120, b121, b122, b123, b124, b125, b126, b127, b128, b129, b13, b130, b131, b132, b133, b134, b135, b136, b137, b138, b139, b14, b140, b141, b142, b143, b144, b145, b146, b147, b148, b149, b15, b150, b151, b152, b153, b154, b155, b156, b157, b158, b159, b16, b160, b161, b162, b163, b164, b165, b166, b167, b168, b169, b17, b170, b171, b172, b173, b174, b175, b176, b177, b178, b179, b18, b180, b181, b182, b183, b184, b185, b186, b187, b188, b189, b19, b190, b191, b192, b193, b194, b195, b196, b197, b198, b199, b2, b20, b200, b21, b22, b23, b24, b25, b26, b27, b28, b29, b3, b30, b31, b32, b33, b34, b35, b36, b37, b38, b39, b4, b40, b41, b42, b43, b44, b45, b46, b47, b48, b49, b5, b50, b51, b52, b53, b54, b55, b56, b57, b58, b59, b6, b60, b61, b62, b63, b64, b65, b66, b67, b68, b69, b7, b70, b71, b72, b73, b74, b75, b76, b77, b78, b79, b8, b80, b81, b82, b83, b84, b85, b86, b87, b88, b89, b9, b90, b91, b92, b93, b94, b95, b96, b97, b98, b99"
